id,Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay,filght_time
502,XE,2745,BNA,EWR,3,360,127,0,6:00
503,XE,2904,GRR,CLE,3,360,58,1,6:00
504,XE,2997,MSP,EWR,3,360,158,1,6:00
505,XE,3037,CHS,IAH,3,360,167,0,6:00
506,XE,3047,BHM,IAH,3,360,116,1,6:00
507,XE,3066,RIC,EWR,3,360,69,0,6:00
508,XE,3115,PVD,CLE,3,360,117,0,6:00
509,XE,5905,ABE,ORD,3,360,136,1,6:00
510,XE,5924,ICT,ORD,3,360,110,1,6:00
511,XE,5941,TUL,ORD,3,360,113,0,6:00
512,XE,5949,BTV,ORD,3,360,159,0,6:00
513,XE,5958,GRB,ORD,3,360,60,0,6:00
514,XE,5983,CLE,IAD,3,360,75,1,6:00
515,XE,5984,TYS,IAD,3,360,95,0,6:00
516,XE,5986,FAR,ORD,3,360,112,1,6:00
517,XE,5991,XNA,ORD,3,360,105,0,6:00
518,XE,5992,FSD,ORD,3,360,96,0,6:00
519,YV,2692,MEM,CLT,3,360,105,0,6:00
520,YV,2718,MRY,PHX,3,360,145,0,6:00
521,YV,2931,SAT,PHX,3,360,146,0,6:00
522,YV,7218,ATL,IAD,3,360,100,0,6:00
523,YV,7236,ROC,ORD,3,360,117,0,6:00
524,YV,7238,ORD,JAX,3,360,135,0,6:00
525,YV,7287,ORF,ORD,3,360,143,0,6:00
526,B6,742,SJU,MCO,3,361,184,0,6:01
527,OO,6965,AVL,ORD,3,361,109,0,6:01
528,UA,664,SFO,ORD,3,361,249,0,6:01
529,CO,1406,PIT,IAH,3,362,188,1,6:02
530,OO,6497,BFL,DEN,3,362,144,0,6:02
531,OO,6749,RAP,DEN,3,362,76,0,6:02
532,OO,6829,SMF,SFO,3,362,48,0,6:02
533,OO,7052,DRO,DEN,3,362,76,0,6:02
534,UA,59,DEN,SFO,3,362,167,0,6:02
535,UA,635,RDU,ORD,3,362,139,0,6:02
536,UA,675,BUF,ORD,3,362,113,0,6:02
537,XE,5902,PIA,ORD,3,362,63,0,6:02
538,B6,1320,BWI,BOS,3,363,77,0,6:03
539,B6,740,PSE,JFK,3,363,237,0,6:03
540,DL,1943,EWR,ATL,3,363,156,0,6:03
541,XE,2006,GSO,EWR,3,363,89,0,6:03
542,XE,2783,TYS,IAH,3,363,142,0,6:03
543,HA,205,OGG,HNL,3,364,33,0,6:04
544,OO,6495,COS,LAX,3,364,161,0,6:04
545,OO,6991,BHM,ORD,3,364,132,1,6:04
546,UA,261,SFO,LAX,3,364,95,0,6:04
547,9E,3698,PIA,MSP,3,365,100,0,6:05
548,9E,3964,ALB,JFK,3,365,90,1,6:05
549,9E,4227,FWA,CVG,3,365,52,0,6:05
550,AA,1002,DEN,DFW,3,365,125,0,6:05
551,AA,1331,MCI,DFW,3,365,105,0,6:05
552,AA,1425,STL,ORD,3,365,75,0,6:05
553,AA,1698,SLC,DFW,3,365,170,0,6:05
554,AA,1851,DCA,MIA,3,365,160,1,6:05
555,AA,1938,MSP,MIA,3,365,225,0,6:05
556,AA,2127,PHL,MIA,3,365,175,0,6:05
557,AA,697,FLL,DFW,3,365,190,0,6:05
558,AA,705,LGA,DFW,3,365,250,0,6:05
559,AS,730,ANC,SEA,3,365,205,0,6:05
560,AS,73,SIT,JNU,3,365,42,0,6:05
561,B6,1235,BOS,RDU,3,365,125,0,6:05
562,B6,451,BOS,FLL,3,365,204,0,6:05
563,CO,1093,CMH,IAH,3,365,168,1,6:05
564,CO,1471,TUL,IAH,3,365,95,0,6:05
565,CO,151,RDU,IAH,3,365,180,0,6:05
566,CO,1831,PBI,IAH,3,365,163,0,6:05
567,DL,1024,BDL,ATL,3,365,175,0,6:05
568,DL,1583,RSW,CVG,3,365,141,0,6:05
569,DL,1937,BWI,DTW,3,365,103,0,6:05
570,DL,1982,MEM,ATL,3,365,85,0,6:05
571,DL,2385,BOS,CVG,3,365,145,0,6:05
572,DL,2931,LGA,DTW,3,365,118,0,6:05
573,DL,2940,OAK,SLC,3,365,108,0,6:05
574,EV,5343,GRR,ATL,3,365,130,0,6:05
575,FL,290,HOU,ATL,3,365,112,0,6:05
576,FL,461,BWI,ATL,3,365,126,0,6:05
577,MQ,3074,LAX,RNO,3,365,90,0,6:05
578,MQ,3366,CAE,DFW,3,365,185,0,6:05
579,MQ,3391,TXK,DFW,3,365,60,1,6:05
580,MQ,3894,XNA,ORD,3,365,100,1,6:05
581,MQ,4015,JAX,ORD,3,365,160,0,6:05
582,MQ,4077,ABE,ORD,3,365,140,0,6:05
583,OH,6358,LIT,DTW,3,365,131,0,6:05
584,OH,6522,PHL,MEM,3,365,178,0,6:05
585,OO,3045,DSM,MKE,3,365,66,0,6:05
586,OO,4794,ONT,SLC,3,365,104,0,6:05
587,OO,6232,FAT,LAS,3,365,77,1,6:05
588,OO,6558,RNO,DEN,3,365,129,0,6:05
589,OO,6722,PSC,DEN,3,365,139,1,6:05
590,OO,6750,ORD,ATL,3,365,124,1,6:05
591,UA,112,ONT,DEN,3,365,139,0,6:05
592,UA,524,ORD,BOS,3,365,139,0,6:05
593,UA,600,ORD,DCA,3,365,111,0,6:05
594,UA,634,ORD,EWR,3,365,125,0,6:05
595,US,486,RNO,PHX,3,365,107,0,6:05
596,WN,1136,LAS,LAX,3,365,65,0,6:05
597,WN,1426,STL,DAL,3,365,110,1,6:05
598,WN,1461,DEN,LAS,3,365,120,1,6:05
599,WN,1481,BNA,DEN,3,365,185,1,6:05
600,WN,1687,STL,DEN,3,365,150,1,6:05
601,WN,1772,SFO,SAN,3,365,85,0,6:05
602,WN,1824,MHT,BWI,3,365,110,1,6:05
603,WN,1945,SEA,DEN,3,365,160,1,6:05
604,WN,2557,STL,MDW,3,365,65,0,6:05
605,WN,2885,LAS,DEN,3,365,115,0,6:05
606,WN,28,BOS,BWI,3,365,110,0,6:05
607,WN,317,MDW,DEN,3,365,170,1,6:05
608,WN,3842,LAS,PHX,3,365,70,0,6:05
609,WN,388,AUS,ELP,3,365,100,1,6:05
610,WN,410,CMH,MDW,3,365,70,1,6:05
611,WN,673,DAL,SAT,3,365,65,0,6:05
612,XE,2528,MHT,CLE,3,365,119,0,6:05
613,XE,2696,DAY,CLE,3,365,54,0,6:05
614,XE,2995,IAD,IAH,3,365,211,0,6:05
615,CO,689,DTW,IAH,3,366,185,0,6:06
616,OO,6369,TUS,SFO,3,367,133,1,6:07
617,OO,6374,PSP,SFO,3,367,88,0,6:07
618,YV,7305,CLT,IAD,3,367,79,0,6:07
619,9E,3683,SCE,DTW,3,370,90,0,6:10
620,AA,1032,ONT,DFW,3,370,180,0,6:10
621,AA,1354,LAS,MIA,3,370,265,0,6:10
622,AA,1723,BWI,MIA,3,370,160,0,6:10
623,AA,2410,LAX,DFW,3,370,185,0,6:10
624,AA,301,LGA,ORD,3,370,160,0,6:10
625,AA,398,ORD,LGA,3,370,120,0,6:10
626,AA,488,SEA,DFW,3,370,230,1,6:10
627,AA,532,DFW,RDU,3,370,145,0,6:10
628,AA,700,DFW,LGA,3,370,190,1,6:10
629,AA,817,BNA,DFW,3,370,130,0,6:10
630,AS,151,ANC,OTZ,3,370,95,0,6:10
631,AS,340,SEA,OAK,3,370,122,0,6:10
632,AS,561,LAX,PDX,3,370,147,0,6:10
633,DL,1453,LGA,MSP,3,370,184,0,6:10
634,DL,1597,PHL,MSP,3,370,180,0,6:10
635,DL,1661,DTW,ATL,3,370,136,0,6:10
636,DL,1815,LGA,CVG,3,370,129,0,6:10
637,DL,2782,MSY,MEM,3,370,83,1,6:10
638,DL,2865,BUF,ATL,3,370,154,0,6:10
639,DL,328,JAN,ATL,3,370,83,0,6:10
640,EV,5176,VPS,MEM,3,370,88,0,6:10
641,EV,5247,DCA,MEM,3,370,147,1,6:10
642,EV,5612,MEI,ATL,3,370,68,1,6:10
643,EV,7119,ROC,IAD,3,370,80,0,6:10
644,EV,7132,CAE,IAD,3,370,83,0,6:10
645,F9,453,LGA,MKE,3,370,135,0,6:10
646,F9,653,ATL,DEN,3,370,201,1,6:10
647,FL,411,PWM,BWI,3,370,102,0,6:10
648,FL,69,IAD,ATL,3,370,119,0,6:10
649,FL,989,PIT,ATL,3,370,120,0,6:10
650,MQ,2743,FAY,DFW,3,370,195,0,6:10
651,MQ,3612,BHM,MIA,3,370,115,0,6:10
652,MQ,3685,MEM,MIA,3,370,145,0,6:10
653,MQ,4076,FAR,ORD,3,370,130,0,6:10
654,MQ,4117,TRI,ORD,3,370,110,0,6:10
655,MQ,4152,AZO,ORD,3,370,60,0,6:10
656,MQ,4414,RDU,JFK,3,370,95,0,6:10
657,MQ,4419,RDU,DCA,3,370,65,1,6:10
658,OH,6340,EWR,MEM,3,370,187,1,6:10
659,OH,6360,MDT,DTW,3,370,107,0,6:10
660,OH,6397,SYR,JFK,3,370,90,0,6:10
661,OH,6405,GSO,ATL,3,370,93,0,6:10
662,OH,6686,STL,CVG,3,370,73,0,6:10
663,OH,6770,IND,DCA,3,370,100,0,6:10
664,OO,4531,FCA,SLC,3,370,97,0,6:10
665,OO,4681,EUG,SLC,3,370,113,0,6:10
666,OO,4682,SJC,SLC,3,370,112,0,6:10
667,OO,4713,RAP,SLC,3,370,104,1,6:10
668,OO,4729,MFR,SLC,3,370,112,0,6:10
669,OO,4756,MCI,SLC,3,370,162,1,6:10
670,OO,6364,SBA,LAX,3,370,48,0,6:10
671,OO,6465,SLC,LAX,3,370,120,0,6:10
672,OO,6674,FAT,DEN,3,370,134,0,6:10
673,OO,6716,CRW,ORD,3,370,97,0,6:10
674,OO,6826,MRY,SFO,3,370,35,0,6:10
675,OO,6850,ORD,MBS,3,370,60,1,6:10
676,UA,414,ORD,BDL,3,370,129,0,6:10
677,UA,732,SEA,ORD,3,370,242,0,6:10
678,UA,893,BOS,SFO,3,370,410,0,6:10
679,UA,966,LAX,IAD,3,370,292,0,6:10
680,US,1223,SYR,DCA,3,370,82,0,6:10
681,US,12,SMF,PHX,3,370,109,0,6:10
682,US,1703,PVD,DCA,3,370,87,0,6:10
683,US,506,BOS,PHX,3,370,364,0,6:10
684,US,590,OAK,PHX,3,370,112,0,6:10
685,US,641,DFW,PHX,3,370,157,1,6:10
686,WN,1105,LAS,MDW,3,370,215,0,6:10
687,WN,1762,OAK,DEN,3,370,155,0,6:10
688,WN,3060,LAX,PHX,3,370,75,0,6:10
689,WN,3684,SAT,DEN,3,370,145,0,6:10
690,WN,3762,MSP,STL,3,370,105,1,6:10
691,WN,379,OAK,SEA,3,370,125,1,6:10
692,WN,380,SFO,DEN,3,370,155,0,6:10
693,WN,682,AUS,DEN,3,370,140,0,6:10
694,WN,821,OAK,LAX,3,370,75,0,6:10
695,XE,2251,IND,EWR,3,370,114,0,6:10
696,XE,2323,ALB,CLE,3,370,102,0,6:10
697,XE,2445,BOS,CLE,3,370,125,0,6:10
698,XE,2585,STL,EWR,3,370,137,0,6:10
699,XE,2718,BWI,EWR,3,370,54,0,6:10
700,XE,5998,ROA,IAD,3,370,65,1,6:10
701,YV,2735,ELP,PHX,3,370,80,0,6:10
702,YV,2933,ABQ,PHX,3,370,76,0,6:10
703,OO,6759,LIT,ORD,3,371,115,0,6:11
704,UA,791,LAS,DEN,3,371,120,0,6:11
705,UA,894,DEN,LAX,3,371,159,0,6:11
706,OO,6320,LAX,SAN,3,372,48,0,6:12
707,UA,871,MCI,DEN,3,372,118,0,6:12
708,XE,5950,BUF,IAD,3,372,74,0,6:12
709,HA,107,KOA,HNL,3,373,42,0,6:13
710,UA,243,MSP,DEN,3,373,139,0,6:13
711,UA,796,RDU,IAD,3,373,69,0,6:13
712,UA,812,GEG,DEN,3,373,133,0,6:13
713,XE,3081,BTV,EWR,3,373,77,0,6:13
714,9E,3692,FSD,DTW,3,375,130,1,6:15
715,9E,3751,ROC,DTW,3,375,103,0,6:15
716,9E,3815,PNS,MEM,3,375,91,0,6:15
717,9E,3946,MSN,MEM,3,375,118,0,6:15
718,9E,3997,MLI,MEM,3,375,96,0,6:15
719,9E,4259,PLN,DTW,3,375,95,0,6:15
720,9E,4388,IAD,DTW,3,375,108,0,6:15
721,9E,4390,CID,DTW,3,375,106,0,6:15
722,AA,2258,SAT,DFW,3,375,65,0,6:15
723,B6,1249,BOS,IAD,3,375,100,1,6:15
724,CO,1576,SJC,IAH,3,375,228,0,6:15
725,CO,1649,FLL,IAH,3,375,164,0,6:15
726,CO,223,SEA,IAH,3,375,245,0,6:15
727,DL,1125,PHF,ATL,3,375,116,0,6:15
728,DL,1244,HOU,ATL,3,375,130,0,6:15
729,DL,1408,DEN,MSP,3,375,129,0,6:15
730,DL,1432,BWI,MEM,3,375,147,0,6:15
731,DL,1516,DEN,ATL,3,375,170,0,6:15
732,DL,1762,BNA,DTW,3,375,126,0,6:15
733,DL,1909,FNT,ATL,3,375,146,0,6:15
734,DL,1999,MCI,MEM,3,375,88,0,6:15
735,DL,2052,MSY,ATL,3,375,95,0,6:15
736,DL,2154,LAX,ATL,3,375,252,1,6:15
737,DL,2570,LAX,SLC,3,375,119,0,6:15
738,DL,2578,SAN,SLC,3,375,120,0,6:15
739,EV,4993,ATL,DTW,3,375,110,1,6:15
740,EV,5075,MDT,ATL,3,375,133,0,6:15
741,EV,5182,GNV,ATL,3,375,75,0,6:15
742,EV,5364,MGM,MEM,3,375,76,0,6:15
743,EV,5611,LEX,ATL,3,375,85,0,6:15
744,EV,7349,OKC,MEM,3,375,93,0,6:15
745,F9,103,MSP,DEN,3,375,131,0,6:15
746,F9,143,HOU,DEN,3,375,146,0,6:15
747,F9,192,DAY,DEN,3,375,189,0,6:15
748,F9,262,STL,DEN,3,375,144,0,6:15
749,F9,319,DCA,MKE,3,375,130,0,6:15
750,F9,38,SEA,DEN,3,375,154,0,6:15
751,F9,496,CAK,DEN,3,375,202,1,6:15
752,FL,582,GRR,BWI,3,375,95,0,6:15
753,FL,656,SAT,ATL,3,375,131,0,6:15
754,FL,96,RDU,ATL,3,375,85,0,6:15
755,MQ,2810,SHV,DFW,3,375,60,0,6:15
756,MQ,3314,FWA,DFW,3,375,165,0,6:15
757,MQ,3600,CHS,MIA,3,375,105,0,6:15
758,MQ,4199,EVV,ORD,3,375,85,0,6:15
759,MQ,4503,CMH,JFK,3,375,105,0,6:15
760,MQ,4576,LGA,CLT,3,375,120,0,6:15
761,MQ,4590,MSP,LGA,3,375,164,0,6:15
762,MQ,4599,LGA,MSP,3,375,175,0,6:15
763,OH,6566,RIC,JFK,3,375,85,0,6:15
764,OH,6594,BHM,LGA,3,375,150,1,6:15
765,OO,4478,ORD,SLC,3,375,205,1,6:15
766,OO,4553,LAX,LAS,3,375,70,0,6:15
767,OO,4654,HLN,SLC,3,375,69,0,6:15
768,OO,6463,SMF,LAX,3,375,95,0,6:15
769,OO,6992,DLH,ORD,3,375,90,0,6:15
770,UA,33,DFW,DEN,3,375,136,0,6:15
771,US,1125,BDL,CLT,3,375,140,0,6:15
772,US,1433,BOS,CLT,3,375,152,0,6:15
773,US,1517,BDL,DCA,3,375,81,1,6:15
774,US,1626,CLT,LGA,3,375,100,0,6:15
775,US,1812,PHL,BOS,3,375,74,0,6:15
776,WN,1056,STL,LAS,3,375,235,1,6:15
777,WN,107,MDW,PHL,3,375,125,0,6:15
778,WN,1155,ONT,PHX,3,375,70,0,6:15
779,WN,1199,OKC,HOU,3,375,85,1,6:15
780,WN,1320,LAS,SEA,3,375,165,0,6:15
781,WN,1400,DEN,MDW,3,375,145,0,6:15
782,WN,1628,DAL,HOU,3,375,60,1,6:15
783,WN,1636,HOU,DAL,3,375,60,0,6:15
784,WN,1657,ELP,SAT,3,375,80,0,6:15
785,WN,1915,BDL,BWI,3,375,80,1,6:15
786,WN,2377,PIT,MCO,3,375,150,1,6:15
787,WN,2706,ELP,AUS,3,375,85,0,6:15
788,WN,3756,LAX,SMF,3,375,80,0,6:15
789,WN,3915,AUS,HOU,3,375,50,1,6:15
790,WN,532,PHX,MDW,3,375,200,1,6:15
791,WN,568,BHM,PHX,3,375,240,1,6:15
792,WN,685,OMA,STL,3,375,70,0,6:15
793,WN,697,LBB,AUS,3,375,70,0,6:15
794,WN,6,CRP,HOU,3,375,50,0,6:15
795,WN,756,MDW,MCI,3,375,95,1,6:15
796,WN,840,DEN,PHX,3,375,120,0,6:15
797,WN,912,OAK,SNA,3,375,85,1,6:15
798,XE,2046,AEX,IAH,3,375,62,0,6:15
799,XE,2072,RIC,IAH,3,375,199,1,6:15
800,XE,2175,BNA,IAH,3,375,134,0,6:15
801,XE,2535,SDF,EWR,3,375,114,0,6:15
802,XE,2853,DAY,EWR,3,375,108,0,6:15
803,XE,2946,JAX,EWR,3,375,132,0,6:15
804,YV,2631,EWR,CLT,3,375,115,0,6:15
805,YV,2924,AUS,PHX,3,375,148,0,6:15
806,HA,113,HNL,LIH,3,376,35,0,6:16
807,UA,472,SMF,ORD,3,376,245,0,6:16
808,OO,6314,PSP,LAX,3,377,47,0,6:17
809,UA,185,PHL,SFO,3,377,389,0,6:17
810,UA,671,PHX,SFO,3,377,138,0,6:17
811,OO,6438,GJT,DEN,3,378,60,0,6:18
812,OO,6568,SAN,LAX,3,378,52,0,6:18
813,OO,7037,CPR,DEN,3,378,69,0,6:18
814,UA,16,SAN,ORD,3,378,244,1,6:18
815,UA,484,SAN,DEN,3,378,149,0,6:18
816,OH,6621,LEX,DTW,3,379,86,0,6:19
817,UA,988,DSM,DEN,3,379,127,0,6:19
818,9E,3684,PIT,JFK,3,380,106,0,6:20
819,9E,3779,FSM,MEM,3,380,67,0,6:20
820,9E,3934,TUL,MEM,3,380,83,0,6:20
821,9E,4052,DAL,MEM,3,380,88,0,6:20
822,9E,4138,BUF,DTW,3,380,85,0,6:20
823,AA,1096,SAN,ORD,3,380,250,0,6:20
824,AA,1185,RDU,DFW,3,380,200,1,6:20
825,AA,1280,SJC,DFW,3,380,215,0,6:20
826,AA,1433,BDL,MIA,3,380,205,0,6:20
827,AA,1434,DFW,MCO,3,380,145,0,6:20
828,AA,1466,DFW,BOS,3,380,200,1,6:20
829,AA,2065,MFE,DFW,3,380,95,0,6:20
830,AA,2515,STL,MIA,3,380,160,0,6:20
831,AA,496,ORD,DCA,3,380,99,0,6:20
832,AA,689,ORF,DFW,3,380,220,1,6:20
833,AA,971,ATL,MIA,3,380,110,0,6:20
834,AS,477,LAX,SEA,3,380,165,0,6:20
835,AS,537,ONT,SEA,3,380,166,0,6:20
836,AS,658,PDX,SJC,3,380,108,0,6:20
837,B6,1321,BOS,BWI,3,380,89,0,6:20
838,CO,605,OKC,IAH,3,380,80,0,6:20
839,DL,1212,LAX,MSP,3,380,220,1,6:20
840,DL,1449,IAD,ATL,3,380,129,0,6:20
841,DL,1756,SAT,MSP,3,380,168,0,6:20
842,DL,1872,TPA,ATL,3,380,90,0,6:20
843,DL,2346,PDX,ATL,3,380,279,0,6:20
844,DL,2414,FLL,JFK,3,380,169,0,6:20
845,DL,2513,MSP,ATL,3,380,167,1,6:20
846,EV,4991,MYR,ATL,3,380,81,0,6:20
847,EV,5428,LFT,MEM,3,380,83,0,6:20
848,EV,7095,GSO,IAD,3,380,67,0,6:20
849,F9,650,SFO,DEN,3,380,150,0,6:20
850,F9,765,AUS,DEN,3,380,133,1,6:20
851,FL,132,TPA,ATL,3,380,95,0,6:20
852,FL,300,DEN,ATL,3,380,167,0,6:20
853,FL,684,ICT,ATL,3,380,126,0,6:20
854,FL,806,BOS,BWI,3,380,93,0,6:20
855,MQ,2985,AGS,DFW,3,380,175,0,6:20
856,MQ,3081,SAN,LAX,3,380,45,0,6:20
857,MQ,3302,MLI,DFW,3,380,140,0,6:20
858,MQ,4004,CVG,ORD,3,380,80,1,6:20
859,MQ,4278,CMI,ORD,3,380,55,0,6:20
860,OO,4529,OMA,SLC,3,380,156,1,6:20
861,OO,4554,GTF,SLC,3,380,88,0,6:20
862,OO,4638,SAN,LAX,3,380,49,0,6:20
863,OO,4667,TUL,SLC,3,380,154,1,6:20
864,OO,6454,MSN,ORD,3,380,55,0,6:20
865,OO,6701,FAR,DEN,3,380,128,0,6:20
866,OO,6832,SBA,SFO,3,380,88,0,6:20
867,OO,6974,HDN,DEN,3,380,67,1,6:20
868,UA,143,TPA,ORD,3,380,170,0,6:20
869,UA,353,LAX,LAS,3,380,80,0,6:20
870,UA,381,BDL,ORD,3,380,161,0,6:20
871,UA,658,SJC,DEN,3,380,156,0,6:20
872,US,1434,MIA,CLT,3,380,126,0,6:20
873,US,542,SJC,PHX,3,380,113,0,6:20
874,WN,1329,ONT,SMF,3,380,90,0,6:20
875,WN,1472,DEN,LAX,3,380,155,0,6:20
876,WN,1566,ALB,BWI,3,380,95,1,6:20
877,WN,1591,PHL,BOS,3,380,80,0,6:20
878,WN,220,BHM,HOU,3,380,115,0,6:20
879,WN,2552,RNO,LAS,3,380,80,1,6:20
880,WN,496,PDX,DEN,3,380,145,1,6:20
881,WN,758,DAL,LIT,3,380,60,0,6:20
882,WN,831,PHL,MDW,3,380,135,1,6:20
883,WN,909,ECP,BWI,3,380,130,0,6:20
884,XE,2208,MCI,EWR,3,380,157,0,6:20
885,XE,2788,CVG,EWR,3,380,112,0,6:20
886,YV,2934,BFL,PHX,3,380,92,1,6:20
887,FL,1435,PHF,BOS,3,381,89,1,6:21
888,HA,105,OGG,HNL,3,381,33,0,6:21
889,UA,132,PDX,ORD,3,381,234,0,6:21
890,UA,73,SAN,SFO,3,382,103,0,6:22
891,DL,1241,GSP,ATL,3,383,63,1,6:23
892,HA,101,ITO,HNL,3,383,49,0,6:23
893,UA,91,EWR,SFO,3,383,393,0,6:23
894,XE,2164,PIT,EWR,3,383,83,0,6:23
895,DL,1260,GEG,SLC,3,384,110,1,6:24
896,OO,6727,MTJ,DEN,3,384,63,0,6:24
897,9E,3928,PIA,DTW,3,385,93,0,6:25
898,AA,1361,HSV,DFW,3,385,135,0,6:25
899,AA,1462,MCI,ORD,3,385,95,0,6:25
900,AA,2042,DFW,FLL,3,385,150,0,6:25
901,AA,404,MIA,MCO,3,385,60,0,6:25
902,AA,419,BOS,DFW,3,385,270,0,6:25
903,AA,509,DTW,DFW,3,385,185,0,6:25
904,AA,608,SAN,DFW,3,385,185,0,6:25
905,AA,810,SFO,ORD,3,385,255,0,6:25
906,AS,304,SEA,SFO,3,385,133,0,6:25
907,B6,110,MSY,JFK,3,385,163,0,6:25
908,CO,1087,MCO,IAH,3,385,150,0,6:25
909,CO,1437,TPA,IAH,3,385,142,1,6:25
910,CO,625,EWR,CLE,3,385,100,0,6:25
911,CO,651,AUS,EWR,3,385,205,0,6:25
912,CO,724,CLE,EWR,3,385,83,0,6:25
913,DL,1092,TPA,DTW,3,385,169,0,6:25
914,DL,1192,SMF,SLC,3,385,103,0,6:25
915,DL,1592,SAN,ATL,3,385,249,0,6:25
916,DL,2163,DCA,MSP,3,385,173,0,6:25
917,DL,2258,RDU,MSP,3,385,184,0,6:25
918,DL,2283,CAE,ATL,3,385,78,1,6:25
919,DL,2728,RNO,SLC,3,385,92,0,6:25
920,DL,2938,ATL,DCA,3,385,94,0,6:25
921,EV,7305,HSV,MEM,3,385,67,0,6:25
922,EV,7372,GPT,MEM,3,385,83,1,6:25
923,F9,71,DTW,DEN,3,385,189,0,6:25
924,F9,790,PDX,DEN,3,385,144,1,6:25
925,FL,431,MKE,ATL,3,385,129,0,6:25
926,FL,516,CMH,ATL,3,385,108,0,6:25
927,MQ,2782,LEX,DFW,3,385,160,1,6:25
928,MQ,2830,PNS,DFW,3,385,125,0,6:25
929,MQ,4375,DCA,RDU,3,385,65,0,6:25
930,MQ,4464,LGA,BOS,3,385,65,0,6:25
931,OH,6421,EWR,CVG,3,385,140,1,6:25
932,OO,4489,COS,SLC,3,385,95,0,6:25
933,OO,4551,RDM,SLC,3,385,101,1,6:25
934,OO,4624,FAT,SLC,3,385,104,1,6:25
935,OO,4645,BTM,SLC,3,385,73,1,6:25
936,OO,4714,CPR,SLC,3,385,73,0,6:25
937,OO,4840,BIL,SLC,3,385,80,0,6:25
938,OO,6401,EUG,SFO,3,385,96,0,6:25
939,OO,6547,IAH,ORD,3,385,151,0,6:25
940,US,1019,PVD,CLT,3,385,143,0,6:25
941,US,1656,BUF,CLT,3,385,116,0,6:25
942,US,220,SAN,PHX,3,385,84,0,6:25
943,US,375,JFK,CLT,3,385,120,0,6:25
944,WN,1019,SFO,LAX,3,385,75,0,6:25
945,WN,1093,BUF,BWI,3,385,90,0,6:25
946,WN,1633,LAS,TUS,3,385,75,0,6:25
947,WN,205,SAT,MDW,3,385,155,0,6:25
948,WN,2102,LAS,SJC,3,385,85,0,6:25
949,WN,219,SMF,LAS,3,385,80,0,6:25
950,WN,264,DEN,STL,3,385,120,0,6:25
951,WN,3073,PVD,BWI,3,385,90,1,6:25
952,WN,370,PDX,SJC,3,385,105,0,6:25
953,WN,550,PHX,SJC,3,385,125,0,6:25
954,WN,579,LAX,OAK,3,385,80,0,6:25
955,WN,609,ABQ,PHX,3,385,80,0,6:25
956,WN,703,DAL,TUL,3,385,60,0,6:25
957,WN,734,DEN,MCI,3,385,105,1,6:25
958,WN,792,DTW,BNA,3,385,105,1,6:25
959,WN,863,MSY,HOU,3,385,75,0,6:25
960,WN,8,HRL,HOU,3,385,60,0,6:25
961,XE,2094,DTW,EWR,3,385,97,0,6:25
962,XE,2169,EWR,CMH,3,385,114,0,6:25
963,XE,2377,DSM,IAH,3,385,150,0,6:25
964,XE,2419,CLT,CLE,3,385,92,0,6:25
965,XE,2563,EWR,STL,3,385,172,1,6:25
966,XE,2660,XNA,IAH,3,385,104,1,6:25
967,XE,2927,DCA,CLE,3,385,72,1,6:25
968,XE,5973,TVC,ORD,3,385,79,0,6:25
969,YV,2702,SBP,PHX,3,385,94,0,6:25
970,YV,2903,SBA,PHX,3,385,91,0,6:25
971,OO,6828,RNO,SFO,3,386,69,0,6:26
972,XE,3067,PVD,EWR,3,386,64,0,6:26
973,UA,491,OKC,DEN,3,387,113,0,6:27
974,9E,3931,MBS,MSP,3,388,102,0,6:28
975,FL,234,RIC,ATL,3,388,107,0,6:28
976,OO,6517,TUS,LAX,3,388,95,0,6:28
977,OO,6933,ORD,LAN,3,388,49,0,6:28
978,XE,2821,ORF,CLE,3,388,107,1,6:28
979,XE,2921,GRR,IAH,3,388,182,0,6:28
980,OO,6243,SAT,LAX,3,389,201,0,6:29
981,OO,6564,COS,DEN,3,389,49,0,6:29
982,XE,2183,EWR,IND,3,389,139,0,6:29
983,XE,2437,EWR,RDU,3,389,104,0,6:29
984,XE,2549,EWR,CVG,3,389,131,0,6:29
985,9E,3669,SGF,MEM,3,390,75,1,6:30
986,9E,3778,COU,MEM,3,390,82,0,6:30
987,9E,3890,DLH,DTW,3,390,112,0,6:30
988,9E,3970,BHM,MEM,3,390,68,0,6:30
989,9E,3974,TVC,DTW,3,390,82,0,6:30
990,9E,4001,ORD,MEM,3,390,115,1,6:30
991,9E,4014,IND,DTW,3,390,80,0,6:30
992,9E,4117,ROC,ATL,3,390,145,1,6:30
993,9E,4211,STL,MEM,3,390,75,0,6:30
994,9E,4251,RDU,CVG,3,390,100,0,6:30
995,AA,1083,IAD,DFW,3,390,210,0,6:30
996,AA,1182,LAX,AUS,3,390,175,0,6:30
997,AA,1637,MCO,ORD,3,390,185,0,6:30
998,AA,201,JFK,LAX,3,390,385,0,6:30
999,AA,2401,DFW,LAX,3,390,205,0,6:30
1000,AA,851,TUL,ORD,3,390,120,0,6:30
1001,AS,232,SEA,SAN,3,390,154,0,6:30
1002,AS,493,SAN,SEA,3,390,183,0,6:30
1003,AS,502,SEA,SNA,3,390,161,0,6:30
1004,B6,1012,JFK,BOS,3,390,65,0,6:30
